P051220113Z,AMBER PROPERTIES LIMITED,KRAMW019202207043370,09/05/2026,|0190433700000033530,ETIMS/TIMS sales,36600.00
P000601772P,Chandarana Supermarket Limited,KRAMW019202207043370,09/05/2026,|0190433700000033531,ETIMS/TIMS sales,79182.50
P051522497N,MAJID AL FUTTAIM HYPERMARKETS LIMITED,KRAMW019202207043370,09/05/2026,|0190433700000033532,ETIMS/TIMS sales,466560.00
P051373450Z,Best Buy Distributors,KRAMW019202207043370,09/05/2026,|0190433700000033533,ETIMS/TIMS sales,104500.00
P051504774L,MAGUNAS SUPER STORE (K) LIMITED,KRAMW019202207043370,09/05/2026,|0190433700000033534,ETIMS/TIMS sales,16100.00
P000639585Q,ELDOMATT SUPERMAKET LIMITED,KRAMW019202207043370,09/05/2026,|0190433700000033535,ETIMS/TIMS sales,6720000.00
P051574025A,MZAMSSA DISTRIBUTORS LIMITED,KRAMW019202207043370,09/05/2026,|0190433700000033536,ETIMS/TIMS sales,828000.00
P051522497N,MAJID AL FUTTAIM HYPERMARKETS LIMITED,KRAMW019202207043370,11/05/2026,|0190433700000033537,ETIMS/TIMS sales,25425.00
P051522497N,MAJID AL FUTTAIM HYPERMARKETS LIMITED,KRAMW019202207043370,11/05/2026,|0190433700000033538,ETIMS/TIMS sales,48000.00
P051522497N,MAJID AL FUTTAIM HYPERMARKETS LIMITED,KRAMW019202207043370,11/05/2026,|0190433700000033539,ETIMS/TIMS sales,161850.00
P051522497N,MAJID AL FUTTAIM HYPERMARKETS LIMITED,KRAMW019202207043370,11/05/2026,|0190433700000033540,ETIMS/TIMS sales,22400.00
P051522497N,MAJID AL FUTTAIM HYPERMARKETS LIMITED,KRAMW019202207043370,11/05/2026,|0190433700000033541,ETIMS/TIMS sales,8000.00
P051522497N,MAJID AL FUTTAIM HYPERMARKETS LIMITED,KRAMW019202207043370,11/05/2026,|0190433700000033542,ETIMS/TIMS sales,57000.00
P051522497N,MAJID AL FUTTAIM HYPERMARKETS LIMITED,KRAMW019202207043370,11/05/2026,|0190433700000033543,ETIMS/TIMS sales,233725.00
P051522497N,MAJID AL FUTTAIM HYPERMARKETS LIMITED,KRAMW019202207043370,11/05/2026,|0190433700000033544,ETIMS/TIMS sales,120600.00
P051522497N,MAJID AL FUTTAIM HYPERMARKETS LIMITED,KRAMW019202207043370,11/05/2026,|0190433700000033546,ETIMS/TIMS sales,69500.00
P051522497N,MAJID AL FUTTAIM HYPERMARKETS LIMITED,KRAMW019202207043370,11/05/2026,|0190433700000033547,ETIMS/TIMS sales,8000.00
P051522497N,MAJID AL FUTTAIM HYPERMARKETS LIMITED,KRAMW019202207043370,11/05/2026,|0190433700000033548,ETIMS/TIMS sales,8000.00
P051188806D,QUICK MART LIMITED,KRAMW019202207043370,11/05/2026,|0190433700000033549,ETIMS/TIMS sales,49325.00
P051188806D,QUICK MART LIMITED,KRAMW019202207043370,11/05/2026,|0190433700000033550,ETIMS/TIMS sales,27700.00
P051188806D,QUICK MART LIMITED,KRAMW019202207043370,11/05/2026,|0190433700000033551,ETIMS/TIMS sales,48000.00
P051812966Q,VIMAN DISTRIBUTORS KENYA LTD,KRAMW019202207043370,11/05/2026,|0190433700000033552,ETIMS/TIMS sales,1047000.00
A001694222P,JOHN KAMAU WAWERU,KRAMW019202207043370,11/05/2026,|0190433700000033553,ETIMS/TIMS sales,192200.00
P051654627I,TUCHA TRADING LIMITED,KRAMW019202207043370,11/05/2026,|0190433700000033554,ETIMS/TIMS sales,262000.00
P000595126V,Taita Hills And Salt Lick Wildlife Resort Limited,KRAMW019202207043370,11/05/2026,|0190433700000033555,ETIMS/TIMS sales,160000.00
P051237631A,AL HASHIMIYAH SUPERMAKET LIMITED,KRAMW019202207043370,11/05/2026,|0190433700000033556,ETIMS/TIMS sales,33800.00
P051504774L,MAGUNAS SUPER STORE (K) LIMITED,KRAMW019202207043370,11/05/2026,|0190433700000033557,ETIMS/TIMS sales,53790.00
P051188806D,QUICK MART LIMITED,KRAMW019202207043370,11/05/2026,|0190433700000033558,ETIMS/TIMS sales,-382250.00
P051100907F,PANDYA MEMORIAL HOSPITAL,KRAMW019202207043370,11/05/2026,|0190433700000033559,ETIMS/TIMS sales,33000.00
P051100907F,PANDYA MEMORIAL HOSPITAL,KRAMW019202207043370,11/05/2026,|0190433700000033560,ETIMS/TIMS sales,11000.00
P051651318S,Munch 254 Limited,KRAMW019202207043370,11/05/2026,|0190433700000033561,ETIMS/TIMS sales,17625.00
P051188806D,QUICK MART LIMITED,KRAMW019202207043370,11/05/2026,|0190433700000033563,ETIMS/TIMS sales,144250.00
P051522497N,MAJID AL FUTTAIM HYPERMARKETS LIMITED,KRAMW019202207043370,11/05/2026,|0190433700000033564,ETIMS/TIMS sales,112825.00
P051522497N,MAJID AL FUTTAIM HYPERMARKETS LIMITED,KRAMW019202207043370,11/05/2026,|0190433700000033565,ETIMS/TIMS sales,48000.00
P051522497N,MAJID AL FUTTAIM HYPERMARKETS LIMITED,KRAMW019202207043370,11/05/2026,|0190433700000033566,ETIMS/TIMS sales,155650.00
P000601772P,Chandarana Supermarket Limited,KRAMW019202207043370,11/05/2026,|0190433700000033567,ETIMS/TIMS sales,7980.00
P051594980U,Green Spoon Ltd,KRAMW019202207043370,11/05/2026,|0190433700000033568,ETIMS/TIMS sales,16800.00
P051522497N,MAJID AL FUTTAIM HYPERMARKETS LIMITED,KRAMW019202207043370,11/05/2026,|0190433700000033569,ETIMS/TIMS sales,311040.00
P051522497N,MAJID AL FUTTAIM HYPERMARKETS LIMITED,KRAMW019202207043370,11/05/2026,|0190433700000033570,ETIMS/TIMS sales,25920.00
P051522497N,MAJID AL FUTTAIM HYPERMARKETS LIMITED,KRAMW019202207043370,11/05/2026,|0190433700000033571,ETIMS/TIMS sales,64800.00
P051522497N,MAJID AL FUTTAIM HYPERMARKETS LIMITED,KRAMW019202207043370,11/05/2026,|0190433700000033572,ETIMS/TIMS sales,25920.00
P051384956N,PWANI CABLES AND ELEC. LTD,KRAMW019202207043370,12/05/2026,|0190433700000033578,ETIMS/TIMS sales,40000.00
P051188806D,QUICK MART LIMITED,KRAMW019202207043370,12/05/2026,|0190433700000033579,ETIMS/TIMS sales,78875.00
P051188806D,QUICK MART LIMITED,KRAMW019202207043370,12/05/2026,|0190433700000033580,ETIMS/TIMS sales,32000.00
P051522497N,MAJID AL FUTTAIM HYPERMARKETS LIMITED,KRAMW019202207043370,12/05/2026,|0190433700000033581,ETIMS/TIMS sales,142600.00
P051522497N,MAJID AL FUTTAIM HYPERMARKETS LIMITED,KRAMW019202207043370,12/05/2026,|0190433700000033582,ETIMS/TIMS sales,39300.00
P051522497N,MAJID AL FUTTAIM HYPERMARKETS LIMITED,KRAMW019202207043370,12/05/2026,|0190433700000033583,ETIMS/TIMS sales,69300.00
P051522497N,MAJID AL FUTTAIM HYPERMARKETS LIMITED,KRAMW019202207043370,12/05/2026,|0190433700000033584,ETIMS/TIMS sales,34750.00
P051522497N,MAJID AL FUTTAIM HYPERMARKETS LIMITED,KRAMW019202207043370,12/05/2026,|0190433700000033585,ETIMS/TIMS sales,54350.00
P051522497N,MAJID AL FUTTAIM HYPERMARKETS LIMITED,KRAMW019202207043370,12/05/2026,|0190433700000033586,ETIMS/TIMS sales,22250.00
P051188806D,QUICK MART LIMITED,KRAMW019202207043370,12/05/2026,|0190433700000033587,ETIMS/TIMS sales,93950.00
P051522497N,MAJID AL FUTTAIM HYPERMARKETS LIMITED,KRAMW019202207043370,12/05/2026,|0190433700000033588,ETIMS/TIMS sales,24000.00
P051118598P,Mahitaji Enterprises Limited,KRAMW019202207043370,12/05/2026,|0190433700000033589,ETIMS/TIMS sales,910600.00
P051188806D,QUICK MART LIMITED,KRAMW019202207043370,12/05/2026,|0190433700000033590,ETIMS/TIMS sales,46250.00
P051522497N,MAJID AL FUTTAIM HYPERMARKETS LIMITED,KRAMW019202207043370,12/05/2026,|0190433700000033591,ETIMS/TIMS sales,267550.00
P051522497N,MAJID AL FUTTAIM HYPERMARKETS LIMITED,KRAMW019202207043370,12/05/2026,|0190433700000033592,ETIMS/TIMS sales,259200.00
P051444845F,BURNELY GROCERS,KRAMW019202207043370,12/05/2026,|0190433700000033599,ETIMS/TIMS sales,49550.00
P051693383R,KEIYO DISTRIBUTORS LIMITED,KRAMW019202207043370,12/05/2026,|0190433700000033600,ETIMS/TIMS sales,2945500.00
P052013881Z,GLOVO INFRASTRUCTURE SERVICES KENYA LTD,KRAMW019202207043370,12/05/2026,|0190433700000033601,ETIMS/TIMS sales,50540.00
P052013881Z,GLOVO INFRASTRUCTURE SERVICES KENYA LTD,KRAMW019202207043370,12/05/2026,|0190433700000033602,ETIMS/TIMS sales,20090.00
P000601772P,Chandarana Supermarket Limited,KRAMW019202207043370,12/05/2026,|0190433700000033603,ETIMS/TIMS sales,12920.00
P051522497N,MAJID AL FUTTAIM HYPERMARKETS LIMITED,KRAMW019202207043370,12/05/2026,|0190433700000033604,ETIMS/TIMS sales,103680.00
P051522497N,MAJID AL FUTTAIM HYPERMARKETS LIMITED,KRAMW019202207043370,12/05/2026,|0190433700000033605,ETIMS/TIMS sales,8000.00
P051188806D,QUICK MART LIMITED,KRAMW019202207043370,12/05/2026,|0190433700000033606,ETIMS/TIMS sales,20025.00
P000601772P,Chandarana Supermarket Limited,KRAMW019202207043370,12/05/2026,|0190433700000033607,ETIMS/TIMS sales,3918.75
P051687330L,SAM WEST DISTRIBUTORS LIMITED,KRAMW019202207043370,12/05/2026,|0190433700000033608,ETIMS/TIMS sales,1261000.00
P051118598P,Mahitaji Enterprises Limited,KRAMW019202207043370,12/05/2026,|0190433700000033611,ETIMS/TIMS sales,-176400.00
P051229512W,Eedi Kenya Limited,KRAMW019202207043370,12/05/2026,|0190433700000033614,ETIMS/TIMS sales,758250.00
P051504774L,MAGUNAS SUPER STORE (K) LIMITED,KRAMW019202207043370,13/05/2026,|0190433700000033617,ETIMS/TIMS sales,-563.20
P051504774L,MAGUNAS SUPER STORE (K) LIMITED,KRAMW019202207043370,13/05/2026,|0190433700000033618,ETIMS/TIMS sales,-563.20
P051522497N,MAJID AL FUTTAIM HYPERMARKETS LIMITED,KRAMW019202207043370,13/05/2026,|0190433700000033620,ETIMS/TIMS sales,61300.00
P051123223G,NAIVAS LIMITED,KRAMW019202207043370,13/05/2026,|0190433700000033622,ETIMS/TIMS sales,449781.00
P051123223G,NAIVAS LIMITED,KRAMW019202207043370,13/05/2026,|0190433700000033623,ETIMS/TIMS sales,146170.50
P051123223G,NAIVAS LIMITED,KRAMW019202207043370,13/05/2026,|0190433700000033624,ETIMS/TIMS sales,821230.00
P051123223G,NAIVAS LIMITED,KRAMW019202207043370,13/05/2026,|0190433700000033625,ETIMS/TIMS sales,435552.00
P051123223G,NAIVAS LIMITED,KRAMW019202207043370,13/05/2026,|0190433700000033626,ETIMS/TIMS sales,245229.00
P051123223G,NAIVAS LIMITED,KRAMW019202207043370,13/05/2026,|0190433700000033627,ETIMS/TIMS sales,317417.00
P051123223G,NAIVAS LIMITED,KRAMW019202207043370,13/05/2026,|0190433700000033628,ETIMS/TIMS sales,8000.00
P051123223G,NAIVAS LIMITED,KRAMW019202207043370,13/05/2026,|0190433700000033629,ETIMS/TIMS sales,24324.00
P051123223G,NAIVAS LIMITED,KRAMW019202207043370,13/05/2026,|0190433700000033630,ETIMS/TIMS sales,5620000.00
P051123223G,NAIVAS LIMITED,KRAMW019202207043370,13/05/2026,|0190433700000033631,ETIMS/TIMS sales,539030.00
P051123223G,NAIVAS LIMITED,KRAMW019202207043370,13/05/2026,|0190433700000033632,ETIMS/TIMS sales,1052082.80
P051123223G,NAIVAS LIMITED,KRAMW019202207043370,13/05/2026,|0190433700000033633,ETIMS/TIMS sales,93550.50
P051123223G,NAIVAS LIMITED,KRAMW019202207043370,13/05/2026,|0190433700000033634,ETIMS/TIMS sales,21700.00
P051123223G,NAIVAS LIMITED,KRAMW019202207043370,13/05/2026,|0190433700000033635,ETIMS/TIMS sales,428760.00
P051123223G,NAIVAS LIMITED,KRAMW019202207043370,13/05/2026,|0190433700000033636,ETIMS/TIMS sales,934290.00
P051123223G,NAIVAS LIMITED,KRAMW019202207043370,13/05/2026,|0190433700000033637,ETIMS/TIMS sales,214380.00
P051123223G,NAIVAS LIMITED,KRAMW019202207043370,13/05/2026,|0190433700000033638,ETIMS/TIMS sales,27900.00
P051123223G,NAIVAS LIMITED,KRAMW019202207043370,13/05/2026,|0190433700000033639,ETIMS/TIMS sales,162884.50
P051123223G,NAIVAS LIMITED,KRAMW019202207043370,13/05/2026,|0190433700000033640,ETIMS/TIMS sales,1089000.00
P051123223G,NAIVAS LIMITED,KRAMW019202207043370,13/05/2026,|0190433700000033641,ETIMS/TIMS sales,404959.00
P051123223G,NAIVAS LIMITED,KRAMW019202207043370,13/05/2026,|0190433700000033642,ETIMS/TIMS sales,22100.00
P051123223G,NAIVAS LIMITED,KRAMW019202207043370,13/05/2026,|0190433700000033643,ETIMS/TIMS sales,490801.00
P051504774L,MAGUNAS SUPER STORE (K) LIMITED,KRAMW019202207043370,13/05/2026,|0190433700000033647,ETIMS/TIMS sales,732290.00
P051188806D,QUICK MART LIMITED,KRAMW019202207043370,13/05/2026,|0190433700000033648,ETIMS/TIMS sales,73525.00
P051188806D,QUICK MART LIMITED,KRAMW019202207043370,13/05/2026,|0190433700000033649,ETIMS/TIMS sales,64000.00
P051188806D,QUICK MART LIMITED,KRAMW019202207043370,13/05/2026,|0190433700000033651,ETIMS/TIMS sales,74025.00
P051522497N,MAJID AL FUTTAIM HYPERMARKETS LIMITED,KRAMW019202207043370,13/05/2026,|0190433700000033652,ETIMS/TIMS sales,78450.00
P051188806D,QUICK MART LIMITED,KRAMW019202207043370,13/05/2026,|0190433700000033653,ETIMS/TIMS sales,67450.00
P051188806D,QUICK MART LIMITED,KRAMW019202207043370,13/05/2026,|0190433700000033655,ETIMS/TIMS sales,46200.00
P051188806D,QUICK MART LIMITED,KRAMW019202207043370,13/05/2026,|0190433700000033656,ETIMS/TIMS sales,64000.00
P051188806D,QUICK MART LIMITED,KRAMW019202207043370,13/05/2026,|0190433700000033657,ETIMS/TIMS sales,45650.00
P000609939J,BAWAN LIMITED,KRAMW019202207043370,13/05/2026,|0190433700000033659,ETIMS/TIMS sales,25800.00
P051109430T,KAMINDI SELFRIDGES (SUPERMARKETS) LIMITED,KRAMW019202207043370,13/05/2026,|0190433700000033660,ETIMS/TIMS sales,296900.00
P051229512W,Eedi Kenya Limited,KRAMW019202207043370,13/05/2026,|0190433700000033661,ETIMS/TIMS sales,860250.00
P051522497N,MAJID AL FUTTAIM HYPERMARKETS LIMITED,KRAMW019202207043370,13/05/2026,|0190433700000033663,ETIMS/TIMS sales,16000.00
P051188806D,QUICK MART LIMITED,KRAMW019202207043370,13/05/2026,|0190433700000033665,ETIMS/TIMS sales,16000.00
P051522497N,MAJID AL FUTTAIM HYPERMARKETS LIMITED,KRAMW019202207043370,14/05/2026,|0190433700000033667,ETIMS/TIMS sales,-324000.00
P051188806D,QUICK MART LIMITED,KRAMW019202207043370,14/05/2026,|0190433700000033669,ETIMS/TIMS sales,-6631828.69
P051188806D,QUICK MART LIMITED,KRAMW019202207043370,14/05/2026,|0190433700000033670,ETIMS/TIMS sales,-4296240.00
P051522497N,MAJID AL FUTTAIM HYPERMARKETS LIMITED,KRAMW019202207043370,14/05/2026,|0190433700000033671,ETIMS/TIMS sales,-83980.80
P051233242P,Mt Kenya Wholeseller Traders Limited,KRAMW019202207043370,14/05/2026,|0190433700000033673,ETIMS/TIMS sales,327000.00
P051233242P,Mt Kenya Wholeseller Traders Limited,KRAMW019202207043370,14/05/2026,|0190433700000033674,ETIMS/TIMS sales,39200.00
P051188806D,QUICK MART LIMITED,KRAMW019202207043370,14/05/2026,|0190433700000033675,ETIMS/TIMS sales,96000.00
P051504774L,MAGUNAS SUPER STORE (K) LIMITED,KRAMW019202207043370,14/05/2026,|0190433700000033676,ETIMS/TIMS sales,39470.00
P051843349M,Ck Upscales Limited,KRAMW019202207043370,14/05/2026,|0190433700000033677,ETIMS/TIMS sales,79250.00
P052025472B,Pattani Savers Limited,KRAMW019202207043370,14/05/2026,|0190433700000033680,ETIMS/TIMS sales,114000.00
P051188806D,QUICK MART LIMITED,KRAMW019202207043370,14/05/2026,|0190433700000033681,ETIMS/TIMS sales,96850.00
P051188806D,QUICK MART LIMITED,KRAMW019202207043370,14/05/2026,|0190433700000033683,ETIMS/TIMS sales,16000.00
P051504774L,MAGUNAS SUPER STORE (K) LIMITED,KRAMW019202207043370,14/05/2026,|0190433700000033684,ETIMS/TIMS sales,41360.00
P051522497N,MAJID AL FUTTAIM HYPERMARKETS LIMITED,KRAMW019202207043370,14/05/2026,|0190433700000033685,ETIMS/TIMS sales,155520.00
P052257611W,JAZARIBU RETAIL LIMITED,KRAMW019202207043370,15/05/2026,|0190433700000033687,ETIMS/TIMS sales,-36614.74
P052257611W,JAZARIBU RETAIL LIMITED,KRAMW019202207043370,15/05/2026,|0190433700000033688,ETIMS/TIMS sales,-17405.34
P051229512W,Eedi Kenya Limited,KRAMW019202207043370,15/05/2026,|0190433700000033690,ETIMS/TIMS sales,-3075.00
P051229512W,Eedi Kenya Limited,KRAMW019202207043370,15/05/2026,|0190433700000033691,ETIMS/TIMS sales,-6150.00
P051229512W,Eedi Kenya Limited,KRAMW019202207043370,15/05/2026,|0190433700000033694,ETIMS/TIMS sales,-11900.00
P051843349M,Ck Upscales Limited,KRAMW019202207043370,15/05/2026,|0190433700000033696,ETIMS/TIMS sales,-13200.00
P000619188N,Baobab Beach Resort Mombasa Limited,KRAMW019202207043370,15/05/2026,|0190433700000033697,ETIMS/TIMS sales,123000.00
P051163853Y,Samrat Supermarket Limited,KRAMW019202207043370,15/05/2026,|0190433700000033698,ETIMS/TIMS sales,297150.00
P051188806D,QUICK MART LIMITED,KRAMW019202207043370,15/05/2026,|0190433700000033699,ETIMS/TIMS sales,38400.00
P051188806D,QUICK MART LIMITED,KRAMW019202207043370,15/05/2026,|0190433700000033701,ETIMS/TIMS sales,80000.00
P051504774L,MAGUNAS SUPER STORE (K) LIMITED,KRAMW019202207043370,15/05/2026,|0190433700000033702,ETIMS/TIMS sales,262050.00
P051504774L,MAGUNAS SUPER STORE (K) LIMITED,KRAMW019202207043370,15/05/2026,|0190433700000033703,ETIMS/TIMS sales,54655.00
P051188806D,QUICK MART LIMITED,KRAMW019202207043370,15/05/2026,|0190433700000033704,ETIMS/TIMS sales,80000.00
P000614975E,KILIMANI GREENGROCERS AND SUNDRIES LIMITED,KRAMW019202207043370,15/05/2026,|0190433700000033705,ETIMS/TIMS sales,195000.00
P000601772P,Chandarana Supermarket Limited,KRAMW019202207043370,15/05/2026,|0190433700000033706,ETIMS/TIMS sales,7980.00
P000601772P,Chandarana Supermarket Limited,KRAMW019202207043370,15/05/2026,|0190433700000033707,ETIMS/TIMS sales,3918.75
P000601772P,Chandarana Supermarket Limited,KRAMW019202207043370,15/05/2026,|0190433700000033708,ETIMS/TIMS sales,5035.00
P051123223G,NAIVAS LIMITED,KRAMW019202207043370,15/05/2026,|0190433700000033709,ETIMS/TIMS sales,-1394450.92
P051229512W,Eedi Kenya Limited,KRAMW019202207043370,15/05/2026,|0190433700000033710,ETIMS/TIMS sales,-8324.99
P051229512W,Eedi Kenya Limited,KRAMW019202207043370,15/05/2026,|0190433700000033711,ETIMS/TIMS sales,-20499.99
P051229512W,Eedi Kenya Limited,KRAMW019202207043370,15/05/2026,|0190433700000033712,ETIMS/TIMS sales,-16729.50
P051229512W,Eedi Kenya Limited,KRAMW019202207043370,15/05/2026,|0190433700000033713,ETIMS/TIMS sales,-11650.00
P000601772P,Chandarana Supermarket Limited,KRAMW019202207043370,15/05/2026,|0190433700000033714,ETIMS/TIMS sales,229900.00
P000601772P,Chandarana Supermarket Limited,KRAMW019202207043370,15/05/2026,|0190433700000033715,ETIMS/TIMS sales,99892.50
P000601772P,Chandarana Supermarket Limited,KRAMW019202207043370,15/05/2026,|0190433700000033716,ETIMS/TIMS sales,251845.00
P051574025A,MZAMSSA DISTRIBUTORS LIMITED,KRAMW019202207043370,15/05/2026,|0190433700000033717,ETIMS/TIMS sales,545000.00
P051188806D,QUICK MART LIMITED,KRAMW019202207043370,15/05/2026,|0190433700000033718,ETIMS/TIMS sales,41425.00
P051654627I,TUCHA TRADING LIMITED,KRAMW019202207043370,15/05/2026,|0190433700000033719,ETIMS/TIMS sales,50000.00
P051133258U,Adamji Multi Supplies Limited,KRAMW019202207043370,15/05/2026,|0190433700000033720,ETIMS/TIMS sales,82000.00
P051188806D,QUICK MART LIMITED,KRAMW019202207043370,15/05/2026,|0190433700000033722,ETIMS/TIMS sales,4860000.00
P051147517U,Spire Properties Kenya Limited,KRAMW019202207043370,16/05/2026,|0190433700000033723,ETIMS/TIMS sales,68000.00
P000601772P,Chandarana Supermarket Limited,KRAMW019202207043370,16/05/2026,|0190433700000033724,ETIMS/TIMS sales,124806.25
P051676640N,LAKHANI GENERAL SUPPLIERS LIMITED,KRAMW019202207043370,16/05/2026,|0190433700000033726,ETIMS/TIMS sales,554000.00
P051188806D,QUICK MART LIMITED,KRAMW019202207043370,16/05/2026,|0190433700000033727,ETIMS/TIMS sales,64000.00
P051188806D,QUICK MART LIMITED,KRAMW019202207043370,16/05/2026,|0190433700000033728,ETIMS/TIMS sales,76050.00
P051594980U,Green Spoon Ltd,KRAMW019202207043370,16/05/2026,|0190433700000033729,ETIMS/TIMS sales,48800.00
P051504774L,MAGUNAS SUPER STORE (K) LIMITED,KRAMW019202207043370,16/05/2026,|0190433700000033730,ETIMS/TIMS sales,128505.00
A003821833Z,FRIDAH KIENDE MUKINDIA,KRAMW019202207043370,16/05/2026,|0190433700000033732,ETIMS/TIMS sales,67500.00
P051229512W,Eedi Kenya Limited,KRAMW019202207043370,16/05/2026,|0190433700000033733,ETIMS/TIMS sales,484000.00
P000628139B,Cherangani Hills Limited,KRAMW019202207043370,16/05/2026,|0190433700000033734,ETIMS/TIMS sales,96000.00
P051229512W,Eedi Kenya Limited,KRAMW019202207043370,16/05/2026,|0190433700000033735,ETIMS/TIMS sales,1793750.00
P051522497N,MAJID AL FUTTAIM HYPERMARKETS LIMITED,KRAMW019202207043370,18/05/2026,|0190433700000033738,ETIMS/TIMS sales,42750.00
P051522497N,MAJID AL FUTTAIM HYPERMARKETS LIMITED,KRAMW019202207043370,18/05/2026,|0190433700000033739,ETIMS/TIMS sales,134400.00
P051522497N,MAJID AL FUTTAIM HYPERMARKETS LIMITED,KRAMW019202207043370,18/05/2026,|0190433700000033742,ETIMS/TIMS sales,89600.00
P051522497N,MAJID AL FUTTAIM HYPERMARKETS LIMITED,KRAMW019202207043370,18/05/2026,|0190433700000033743,ETIMS/TIMS sales,37300.00
P051522497N,MAJID AL FUTTAIM HYPERMARKETS LIMITED,KRAMW019202207043370,18/05/2026,|0190433700000033744,ETIMS/TIMS sales,134400.00
P051188806D,QUICK MART LIMITED,KRAMW019202207043370,18/05/2026,|0190433700000033745,ETIMS/TIMS sales,112175.00
P051522497N,MAJID AL FUTTAIM HYPERMARKETS LIMITED,KRAMW019202207043370,18/05/2026,|0190433700000033746,ETIMS/TIMS sales,134400.00
P051570429A,Bosphorus Company Limited,KRAMW019202207043370,18/05/2026,|0190433700000033749,ETIMS/TIMS sales,11000.00
P051100907F,PANDYA MEMORIAL HOSPITAL,KRAMW019202207043370,18/05/2026,|0190433700000033750,ETIMS/TIMS sales,44000.00
P051118598P,Mahitaji Enterprises Limited,KRAMW019202207043370,18/05/2026,|0190433700000033751,ETIMS/TIMS sales,680500.00
P051188806D,QUICK MART LIMITED,KRAMW019202207043370,18/05/2026,|0190433700000033752,ETIMS/TIMS sales,513425.00
P051188806D,QUICK MART LIMITED,KRAMW019202207043370,18/05/2026,|0190433700000033754,ETIMS/TIMS sales,53300.00
P051188806D,QUICK MART LIMITED,KRAMW019202207043370,18/05/2026,|0190433700000033755,ETIMS/TIMS sales,88050.00
P051188806D,QUICK MART LIMITED,KRAMW019202207043370,18/05/2026,|0190433700000033757,ETIMS/TIMS sales,96850.00
P051504774L,MAGUNAS SUPER STORE (K) LIMITED,KRAMW019202207043370,18/05/2026,|0190433700000033758,ETIMS/TIMS sales,25870.00
P051188806D,QUICK MART LIMITED,KRAMW019202207043370,18/05/2026,|0190433700000033759,ETIMS/TIMS sales,89350.00
P000601772P,Chandarana Supermarket Limited,KRAMW019202207043370,18/05/2026,|0190433700000033760,ETIMS/TIMS sales,5300.00
P051188806D,QUICK MART LIMITED,KRAMW019202207043370,18/05/2026,|0190433700000033761,ETIMS/TIMS sales,61125.00
P000601772P,Chandarana Supermarket Limited,KRAMW019202207043370,18/05/2026,|0190433700000033762,ETIMS/TIMS sales,5035.00
P051188806D,QUICK MART LIMITED,KRAMW019202207043370,18/05/2026,|0190433700000033763,ETIMS/TIMS sales,40000.00
P051522497N,MAJID AL FUTTAIM HYPERMARKETS LIMITED,KRAMW019202207043370,18/05/2026,|0190433700000033764,ETIMS/TIMS sales,8000.00
P051522497N,MAJID AL FUTTAIM HYPERMARKETS LIMITED,KRAMW019202207043370,18/05/2026,|0190433700000033765,ETIMS/TIMS sales,32400.00
P051522497N,MAJID AL FUTTAIM HYPERMARKETS LIMITED,KRAMW019202207043370,18/05/2026,|0190433700000033766,ETIMS/TIMS sales,33475.00
P051522497N,MAJID AL FUTTAIM HYPERMARKETS LIMITED,KRAMW019202207043370,18/05/2026,|0190433700000033767,ETIMS/TIMS sales,24000.00
P051522497N,MAJID AL FUTTAIM HYPERMARKETS LIMITED,KRAMW019202207043370,18/05/2026,|0190433700000033768,ETIMS/TIMS sales,123525.00
P051522497N,MAJID AL FUTTAIM HYPERMARKETS LIMITED,KRAMW019202207043370,18/05/2026,|0190433700000033769,ETIMS/TIMS sales,121600.00
P051522497N,MAJID AL FUTTAIM HYPERMARKETS LIMITED,KRAMW019202207043370,18/05/2026,|0190433700000033770,ETIMS/TIMS sales,73700.00
P051522497N,MAJID AL FUTTAIM HYPERMARKETS LIMITED,KRAMW019202207043370,18/05/2026,|0190433700000033772,ETIMS/TIMS sales,84400.00
P051522497N,MAJID AL FUTTAIM HYPERMARKETS LIMITED,KRAMW019202207043370,18/05/2026,|0190433700000033774,ETIMS/TIMS sales,40000.00
P051123223G,NAIVAS LIMITED,KRAMW019202207043370,19/05/2026,|0190433700000033775,ETIMS/TIMS sales,9512120.00
A002672963C,JACQUELINE SELINA PAMBA,KRAMW019202207043370,19/05/2026,|0190433700000033776,ETIMS/TIMS sales,28750.00
P051188806D,QUICK MART LIMITED,KRAMW019202207043370,19/05/2026,|0190433700000033777,ETIMS/TIMS sales,115550.00
P051188806D,QUICK MART LIMITED,KRAMW019202207043370,19/05/2026,|0190433700000033778,ETIMS/TIMS sales,119400.00
P051188806D,QUICK MART LIMITED,KRAMW019202207043370,19/05/2026,|0190433700000033779,ETIMS/TIMS sales,86775.00
P051504774L,MAGUNAS SUPER STORE (K) LIMITED,KRAMW019202207043370,19/05/2026,|0190433700000033780,ETIMS/TIMS sales,37085.00
P051700166B,Ghanshyam Greenmart Limited,KRAMW019202207043370,19/05/2026,|0190433700000033781,ETIMS/TIMS sales,72750.00
A002672963C,JACQUELINE SELINA PAMBA,KRAMW019202207043370,19/05/2026,|0190433700000033782,ETIMS/TIMS sales,5750.00
P052418927M,SEAFORK GENERAL SUPPLIES LIMITED,KRAMW019202207043370,19/05/2026,|0190433700000033783,ETIMS/TIMS sales,114000.00
P052013881Z,GLOVO INFRASTRUCTURE SERVICES KENYA LTD,KRAMW019202207043370,19/05/2026,|0190433700000033784,ETIMS/TIMS sales,15600.00
