Local,P051123223G,Naivas Limited,15/06/2026,|0040076780000820926,,ETIMS/TIMS purchases,,2784.00
Local,P051123223G,Naivas Limited,22/06/2026,|0040805630001555990,,ETIMS/TIMS purchases,,3480.00
Local,P051123223G,Naivas Limited,06/06/2026,|0040076780000806904,,ETIMS/TIMS purchases,,2784.00
Local,P051123223G,Naivas Limited,06/06/2026,|0040807450001427233,,ETIMS/TIMS purchases,,395.00
Local,P051123223G,Naivas Limited,30/06/2026,|0040807450001963198,,ETIMS/TIMS purchases,,2784.00
